total_assets,daily_return,annual_rate_of_return,sharpe_ratio,max_drawdown
130318.11148665579,0.00269263240374773,,,
129904.58121166429,-0.003173237167681364,,,
130163.96701430336,0.001996740994195001,,,
130368.24820216633,0.0015694142745397155,,,
131335.1914445287,0.0074170149227048565,,,
132125.04585026036,0.006014034753703212,,,
131820.17930327804,-0.002307409204821198,,,
132044.85096378587,0.001704379873364692,,,
131324.22559041815,-0.005457428806257325,,,
132108.5741416205,0.005972611280790074,,,
128556.9087043448,-0.026884443045069317,,,
129318.65262424771,0.005925344095312424,,,
130408.19410219106,0.008425246132970132,,,
128907.46949509955,-0.011507901151637023,,,
129534.4293804831,0.004863642796179235,,,
128240.89802721117,-0.009986004180189245,,,
130119.4817746336,0.014648866128680993,,,
131291.05365434015,0.009003816059886427,,,
132619.71836407605,0.01011999426277721,,,
131970.06526230575,-0.004898616207182904,,,
130995.34769955899,-0.00738589892192143,,,
132739.64449521253,0.013315715605825451,,,
132749.60537245465,7.504071055786099e-05,,,
132402.65051159626,-0.0026136037081612162,,,
132724.77632710082,0.0024329257326789477,,,
132256.75776911282,-0.0035262335408616785,,,
132318.56511906063,0.000467328482796292,,,
132248.49511505276,-0.0005295553495824334,,,
131509.45857317245,-0.005588241599553734,,,
127147.32128407704,-0.033169760840193074,,,
127417.94146672657,0.002128398616003002,,,
123755.95142556446,-0.028739987469648343,,,
120438.12078091217,-0.02680946335455925,,,
114129.333407008,-0.0523819811617654,,,
116955.93632948746,0.024766664608468547,,,
121762.25504974819,0.041095124121963256,,,
120372.05045792427,-0.01141736896426504,,,
120137.41392734833,-0.0019492608930671285,,,
115919.26059234164,-0.035111071539774996,,,
110417.4233342734,-0.047462666945545795,,,
113525.25383811271,0.02814619658738815,,,
112026.75829487326,-0.01319966696904551,,,
101511.05141075347,-0.09386781376321429,,,
104039.11309139042,0.024904300029436444,,,
95615.22829153111,-0.08096844109445234,,,
97159.75598550933,0.016153574295393103,,,
94312.98692960717,-0.029299878607421892,,,
94399.31569229288,0.0009153433211710471,,,
96390.26433492954,0.021090710542081004,,,
90639.11117244221,-0.05966529091053907,,,
94487.96466348546,0.042463495518184846,,,
100260.07590099075,0.061088322285937746,,,
101553.65050938643,0.012902190595518004,,,
103144.46861292199,0.015664804717074432,,,
103357.20071328113,0.0020624673646578717,,,
105810.18197678206,0.02373304662444986,,,
100636.1868352084,-0.048898839836689745,,,
99344.20402279764,-0.012838153481772752,,,
102022.61258872479,0.026960894118317258,,,
105033.31097570741,0.029510108696386705,,,
112043.44176364654,0.0667419766435855,,,
109183.1334505391,-0.025528565242945667,,,
112779.6014786264,0.03293977663424119,,,
112461.50370236546,-0.002820525805114049,,,
113448.524142771,0.008776518256573773,,,
111437.79901535563,-0.017723678140448396,,,
111553.65272673074,0.0010396267011620886,,,
114161.13011017558,0.023374199945135787,,,
113107.14402012137,-0.009232442680245256,,,
